0.029764,-1.1208,0.93654,-1.9157,1.59,-1.5509
0.091885,-0.049195,1.9064,0.087871,-1.5625,0.44513
0.33451,2.5924,0.98315,2.0811,-0.66068,-1.2277
0.99157,2.8116,-1.1275,2.2052,-1.5009,2.3776
0.88288,1.8004,-1.5977,-1.5797,-0.013342,2.4241
0.9858,-1.635,2.1438,2.8489,1.252,1.2963
0.39672,0.11506,-1.2326,-1.2443,2.7183,-1.865
0.99853,-1.1104,-1.6926,1.88,-0.75091,2.7902
0.71874,-0.69987,0.94942,0.51208,-0.44777,1.2298
0.67001,0.083603,0.32779,1.6259,1.0652,-1.55
0.93399,-0.83698,0.31184,1.9076,1.5109,-0.59
0.94757,-1.1447,2.5467,2.7606,-0.56179,1.8348
0.56885,0.17333,-1.2028,1.043,-1.0645,-1.0205
0.021273,-0.87483,1.9699,-0.47854,0.64249,-1.8754
0.34091,2.737,1.3637,2.4772,-0.60787,-1.3413
0.067377,-0.11241,2.595,-0.21095,0.24428,-0.25497
0.10611,-0.2034,0.80875,-1.4078,-1.8031,1.4477
0.64002,2.9558,-0.99305,-0.19413,2.688,-1.522
0.59223,-0.37045,-0.72446,0.18312,-1.4096,0.4961
0.36376,2.4616,1.111,1.5326,0.61996,-1.3401
0.99727,-0.15021,-0.11993,2.4725,1.9133,1.1342
0.32516,-1.988,-0.20524,-1.4506,-0.37233,0.7193
0.99804,1.8047,-1.8567,2.3614,1.0944,1.019
0.077759,0.13332,1.8369,-1.5634,-1.6222,2.0227
0.28793,-1.3491,-0.81308,-0.92153,-1.8044,0.61197
0.0010471,2.26,1.3296,-1.9623,-1.6278,-1.4948
0.85193,0.35269,1.7425,-0.025817,2.2524,1.392
0.98898,-1.9351,1.6422,1.37,2.0505,2.0927
0.41186,2.695,2.0714,1.9478,-0.41132,-0.11991
0.14268,-0.11317,1.7004,0.59603,1.6138,-1.9996
0.28273,2.3364,1.2226,0.77762,2.241,-1.9186
0.35412,2.3643,-1.505,0.46768,-1.6919,-0.70236
0.99328,-1.8917,2.997,2.6767,1.3172,2.7138
0.98503,2.3696,0.090479,2.4588,2.1147,0.0042631
0.39697,2.3515,-1.6201,0.91783,-1.4782,-1.2503
0.086803,-1.464,1.7063,0.5731,-1.5314,-0.47518
0.019319,2.7962,2.9985,-0.24793,0.98787,-1.1715
0.22457,0.073397,0.74485,-1.155,1.2218,-0.12927
0.61425,2.5858,0.9657,1.2363,-1.6446,1.3211
0.97302,0.67893,-1.2279,-1.2458,2.7836,1.6583
0.005565,-0.75732,1.1833,-1.3379,-1.4328,-1.3252
0.0058661,1.9095,0.73037,-1.4807,-1.9785,-0.75786
0.99917,1.0044,-0.57793,2.1031,1.1539,2.8819
0.68453,-0.98182,1.2886,-1.4653,2.2594,1.5192
0.075621,-0.11855,2.9711,-0.19811,0.23066,0.13796
0.90944,-1.6732,0.54944,1.7891,2.3709,-1.281
0.9946,2.9374,-0.97381,2.3398,2.0959,0.2927
0.058487,0.58166,1.1622,-1.6164,-1.113,1.0013
0.5616,2.7288,1.4154,0.83305,-1.4308,1.7707
0.19041,-0.91512,0.27564,-0.27026,0.26702,-1.0688
0.98707,1.4337,-1.5778,-1.1425,2.6631,2.1149
0.47632,0.33238,2.9525,2.1388,1.243,-0.85577
0.98661,-0.72082,-1.8033,0.96196,-1.8479,2.5296
0.99792,2.1842,1.7066,2.0754,2.9736,2.7676
0.54058,-0.54345,0.93468,-0.29265,0.85751,0.50759
0.88175,-1.4197,2.7831,2.5095,2.0765,-0.3394
0.03926,-0.087355,-0.00064598,-1.4183,-0.42093,-1.0274
0.10092,-0.93622,0.56821,0.95758,-1.4366,-1.6044
0.04533,0.54282,1.9667,1.2267,-1.7069,-1.1818
0.75362,0.60024,-0.02294,-1.6975,2.3945,1.1643
0.98074,2.5951,-1.1967,2.0664,-1.6173,1.7919
0.957,2.7259,0.84726,2.793,0.5253,0.43036
0.31174,2.7515,0.98582,1.7935,-1.1447,-0.66293
0.20997,0.48223,2.1043,0.4595,-1.545,1.1076
0.42072,0.88222,2.9669,0.96475,-1.5865,2.1999
0.11109,2.9506,-0.28694,-0.13602,-0.72758,-1.0089
0.95688,0.84477,-1.9969,-1.2597,0.95484,1.9349
0.73004,1.0701,-1.6848,-0.54082,-0.60822,0.69195
0.78306,-1.2499,0.32979,1.1847,-0.83422,0.54517
0.10982,-0.46466,2.9362,0.24648,-0.97131,0.78483
0.96628,1.6308,-1.8023,2.3344,-0.4159,-0.40485
0.98168,0.82056,-0.16713,1.4683,2.7042,0.056486
0.99447,-1.2713,-1.1498,1.0189,-0.16407,2.5223
0.27151,0.75783,2.3333,-0.047085,-1.8191,2.3317
0.85647,1.1262,1.1909,0.35938,-0.53756,2.6127
0.42135,1.4175,2.4354,-0.55531,2.2474,0.81869
0.66676,1.368,1.8243,2.8728,0.36749,-1.0684
0.45565,-0.53056,0.42639,-1.5941,0.56362,1.383
0.69995,-1.2894,-1.6576,0.14001,-0.92836,-0.2135
0.11438,2.8167,0.58934,-1.5922,2.6187,-1.0991
0.84737,0.85272,0.030827,2.2641,-1.1724,0.067319
0.98363,-0.97546,0.90852,2.4195,-0.56952,2.0048
0.0028606,-0.68101,2.8318,-0.86873,-1.98,-0.74358
0.47061,-1.5461,2.8128,0.3943,0.18123,1.3249
0.059559,1.3926,2.992,1.1931,-0.077606,-1.1152
0.83878,2.7074,0.56764,0.030974,2.9602,0.16043
0.0046055,-1.234,1.61,-1.5452,-0.68529,-1.5209
0.80154,1.3365,-1.2708,1.507,-0.97218,-0.49523
0.97314,1.9082,-1.0658,1.9189,-1.5261,1.5985
0.71705,2.506,-0.81148,1.4253,-1.3053,-0.082297
0.8489,0.54581,2.5981,1.4975,2.6473,0.19198
0.59202,-0.081854,-1.5917,-0.34617,2.0469,-1.9545
0.65022,1.7592,1.4796,1.3665,2.3545,-1.1373
0.96828,0.26671,-1.0566,2.1044,2.3099,-1.584
0.84638,0.85207,2.0854,2.4211,-0.87845,1.2756
0.98231,-0.38285,-0.37809,1.9133,1.4369,0.17454
0.4314,-0.6579,2.002,0.33122,-0.50096,1.2124
0.91483,1.6543,2.0797,1.9402,1.8452,0.58957
0.51394,-1.9637,-0.41478,-0.62949,2.1476,-1.3419
0.59972,1.2414,-0.98359,-1.6631,1.9631,0.14644
0.99987,-0.97736,-1.1926,2.9218,1.0512,2.9672
0.040139,1.2725,2.5568,0.32895,-1.2831,-0.096717
0.85877,-0.61667,1.5364,-1.2534,2.6077,2.1947
0.23217,2.293,-1.3966,-0.13648,0.11572,-1.7566
0.03338,-0.043761,1.2019,0.017666,-1.3568,-1.101
0.90642,1.6261,-1.2553,0.79331,-1.6331,1.516
0.981,-0.58734,-1.5925,1.974,0.84996,-0.51073
0.038567,-0.041204,1.7239,-0.66855,-1.3096,0.11623
0.61069,-0.60127,-1.0354,-0.18422,-1.3966,0.66887
0.88268,0.82868,-1.9965,-1.3972,-0.099628,1.8582
0.97823,-0.11505,-1.8918,0.58579,2.9762,-0.80992
0.97495,-1.3529,0.010989,1.9761,-0.24595,1.128
0.99794,-1.2371,0.95555,2.5166,2.5376,1.59
0.27064,1.5369,-1.7643,-1.2973,0.34793,-0.90565
0.68756,-0.66128,-1.9842,-0.86713,-0.67813,0.4464
0.63456,2.1757,0.88189,-0.46678,-0.72855,2.4296
0.97078,-1.1465,-0.24727,0.51827,-1.202,2.9979
0.93187,1.3855,-1.1885,-0.89723,0.80028,1.9328
0.039151,-0.7848,1.1162,-0.13222,-1.0311,-1.1858
0.30047,1.2369,0.7552,-0.090419,-1.5077,1.1346
0.324,-0.32872,2.2471,1.6806,-0.49867,-0.36805
0.94729,0.30856,0.0069739,2.0522,-0.84344,0.99768
0.99801,1.5326,-1.7299,1.7559,1.0294,1.743
0.30362,-0.21673,2.9907,-0.98703,0.39107,2.3127
0.42534,-0.46211,-1.7837,-1.74,2.6448,-1.6924
0.99665,1.7042,-1.3701,2.8561,0.15938,1.0365
0.1238,1.9197,0.29062,-1.946,1.0563,0.075349
0.082837,0.67814,2.0116,0.55682,-1.6192,0.070345
0.04585,-0.93067,0.018739,-1.2727,-1.8743,-0.13487
0.064038,-0.082511,1.7739,0.68745,-1.3319,-0.78697
0.93768,1.0065,-0.30099,2.4775,-1.2602,0.53812
0.97983,2.0433,-0.28028,0.2696,0.38056,2.8903
0.15167,-1.5247,1.0607,-1.1566,0.054292,0.28943
0.88034,1.8387,2.703,-0.12072,1.8967,2.8815
0.18827,2.3672,-1.1142,-0.66183,0.94642,-1.7821
0.99006,2.1549,-1.4122,2.9303,-0.90364,0.76076
0.99909,2.5856,0.2936,2.4948,2.4416,2.3769
0.57248,0.04593,2.8819,1.1533,2.5863,-0.50261
0.026477,2.4174,1.9675,-0.44836,1.2235,-1.6853
0.95418,0.38823,-1.2148,0.79467,-0.05664,0.96995
0.84985,-1.8434,1.9501,1.871,2.7145,-1.0464
0.029769,2.7889,1.5859,-1.5892,1.0598,-0.52127
0.95624,0.76451,-0.47203,1.6391,2.2347,-0.82302
0.87906,-0.5796,-1.2821,0.2633,-1.1104,1.154
0.014688,-0.004498,2.9645,-1.276,2.5632,-1.8111
0.016104,-0.40056,1.8654,-1.5607,-1.1872,0.24544
0.5166,1.9201,0.56618,2.4848,-1.3437,-0.93126
0.53911,-1.9716,-0.10905,0.27016,-0.61786,-0.061065
0.72268,1.6741,-0.66846,2.4436,-0.26825,-1.8317
0.7123,1.0299,0.98412,0.026516,-1.5578,2.7227
0.82062,1.3295,-1.4606,0.75663,-1.0398,0.29681
0.18152,2.1822,1.4172,-1.5678,-0.36907,1.9526
0.95821,-1.5782,-0.9688,1.8855,1.857,-1.4654
0.51558,1.4752,2.4419,-1.3585,2.5371,1.8024
0.61328,-0.285,1.093,-1.4277,-0.24177,2.8637
0.6279,1.7652,-1.8217,0.82546,-0.05839,-1.5394
0.62999,-1.3434,2.2471,2.8409,-1.2061,-0.12156
0.97,1.6048,-1.3004,0.11831,2.2347,0.57898
0.19952,-1.8749,-0.84638,0.4945,-0.93455,-1.9802
0.9818,0.023086,-0.12201,1.9322,-1.9975,2.7369
0.98431,2.2908,-0.98453,0.9201,2.8077,0.25762
0.98944,2.1074,1.3368,0.34964,2.8807,2.9157
0.90807,-0.3323,-1.3736,0.36542,1.9641,-0.83437
0.028853,1.2603,2.1868,-0.30275,-1.076,-0.16304
0.14936,-0.047251,1.514,1.1391,-1.2548,-0.68581
0.018232,0.21037,-0.52959,-1.3732,-0.70716,-1.9338
0.14157,1.0057,1.765,0.78851,1.081,-1.6481
0.94063,2.9444,2.1782,2.5894,2.7218,-0.10866
0.8266,-1.6272,-0.64175,-0.31339,0.26836,0.79938
0.086488,-0.21847,0.62387,-0.36152,-0.59,-0.81975
0.92349,-0.96965,-1.95,0.88297,-1.9411,0.95435
0.8673,0.016022,1.7114,1.4409,-1.4831,2.4675
0.89688,-0.194,2.8373,1.1304,2.341,1.2549
0.48522,1.9339,2.8805,2.6488,-1.2692,0.51945
0.71208,0.72682,1.3175,-0.3431,1.5057,1.222
0.94359,1.5486,0.09875,0.084366,1.2342,1.7963
0.52177,0.62488,-1.9576,-0.32094,-0.95947,-0.35538
0.46002,0.91992,-0.18529,-0.8111,-0.082096,0.7409
0.9229,-0.89834,1.4482,0.0011147,1.969,1.8083
0.95823,1.413,0.023186,2.7695,1.8646,-1.2426
0.98185,-0.32905,-0.81571,-1.0339,1.9085,2.5776
0.71847,1.4475,2.7837,1.041,0.54909,1.6815
0.7564,2.8755,-0.76726,-1.2272,-0.71525,2.5432
0.92394,1.5286,-1.8096,-0.71636,0.99916,1.0444
0.99179,0.99487,-0.68347,1.998,0.82279,1.128
0.045396,-1.1435,2.0354,-0.83124,-0.22769,-0.21156
0.39744,2.2151,1.9831,-0.15026,-1.1947,2.4278
0.5864,0.44998,-1.3658,-0.41283,0.61672,-0.68046
0.82568,-0.70199,-1.3584,2.4285,-1.2258,-1.4769
0.72137,-0.97989,-1.6739,-1.8603,2.5253,-0.37597
0.73094,2.5864,2.1498,1.1509,1.5026,0.62645
0.22084,1.8704,0.93302,-0.83831,2.6695,-1.095
0.95899,2.0046,-0.30342,1.5648,0.63119,0.70499
0.011807,-1.3566,1.7885,-1.6206,-0.62629,-0.5345
0.99196,-0.33299,1.3906,2.8516,-0.84705,2.8249
0.50331,-0.30448,-0.64805,0.020589,-0.44206,-0.24465
0.86107,-0.87194,1.0683,2.1534,-0.17167,0.16649
0.96865,2.9829,0.38103,-0.57078,2.9727,2.2253
0.068138,-0.86188,-0.99611,-1.925,-1.2351,-0.29834
0.96968,-0.63896,0.94248,0.88029,2.162,1.2581
0.021643,-0.25792,2.2993,-1.7122,-0.63125,0.63698
0.46568,-0.16341,1.6979,1.0224,2.5635,-1.6627
0.2575,0.70396,2.242,1.0859,0.35852,-0.48718
0.98929,0.74393,0.57291,1.9137,2.9306,0.47
0.83971,-1.4676,-0.29449,0.72512,-1.5636,1.3421
0.9962,0.4269,-1.094,0.37005,1.0185,2.9816
0.71909,-0.12396,-1.5909,-0.34135,-1.8083,1.1771
0.64933,0.67163,0.31535,-0.59765,-0.53072,1.8555
0.96503,1.8099,-1.5433,2.2518,0.42661,-0.70727
0.015367,0.8541,0.9476,-0.94333,-1.1567,-1.0056
0.030548,-1.19,2.2017,-1.3241,1.0447,-0.80685
0.97834,-1.0174,-1.7972,0.81392,0.52324,0.59597
0.99212,-1.8487,-0.07575,1.4347,1.9282,1.0934
0.026396,0.45593,0.64953,-0.1868,-1.2954,-1.5006
0.65711,-1.4148,1.2417,1.4347,-0.27876,0.031199
0.95735,0.76828,-1.4537,-0.27707,-1.2734,2.8559
0.94279,-0.15466,1.7887,2.1457,0.44211,1.2527
0.98291,0.068891,-0.029696,1.3046,0.34925,1.9146
0.78782,-0.47313,-1.8234,-0.22339,2.2027,-1.6001
0.64293,-0.15158,-1.6871,-1.5919,0.663,0.40281
0.93912,-0.54165,-1.95,1.0033,2.0867,-1.6674
0.96914,2.3681,0.87953,2.486,1.7726,0.17322
0.72223,1.2153,1.8065,2.7648,-1.8049,0.73067
0.94075,1.7564,-1.5647,0.1547,-1.4782,2.2864
0.97869,2.0936,-1.6854,2.6086,-0.54947,-0.038933
0.93269,2.0502,1.2007,0.80114,0.72351,2.1469
0.28498,-0.051009,2.5244,2.6771,-1.3924,-0.70712
0.033287,-1.7788,0.050121,-1.9975,1.0283,-1.7467
0.94059,-1.8793,1.9085,0.1619,1.3004,2.5699
0.88362,2.3593,0.52997,1.0261,-0.19702,1.5435
0.9752,2.5299,-0.68797,1.9508,-0.66725,1.4182
0.99949,-0.41552,-0.104,2.8667,2.4446,1.8013
0.46858,1.8047,0.36271,2.2344,-0.1244,-1.8458
0.98701,1.2445,1.5989,2.9886,1.3719,1.1007
0.67814,2.1149,0.89736,1.2365,-0.38092,0.58372
0.62216,2.2576,0.33783,-1.2177,2.0461,0.85493
0.15333,-0.61361,-0.70622,-1.8613,-1.5541,0.89967
0.7495,-1.4275,1.2168,2.737,-0.29627,-0.95016
0.92518,1.0466,-1.8085,-1.4791,0.50408,2.1351
0.75413,-1.2191,-1.6968,0.80568,-1.341,-0.40821
0.96833,-1.7336,1.6983,1.8266,2.828,0.21258
0.78905,-0.12239,-1.8909,0.69844,0.042902,-1.0805
0.59977,2.6789,1.2455,0.35974,2.8562,-0.67841
0.24884,-0.98346,2.4402,1.5379,1.1854,-1.6333
0.32471,0.14816,2.499,-0.62363,0.3031,1.7476
0.54306,0.51713,-0.52959,0.34921,-0.74219,-0.045346
0.82016,-0.99855,2.0639,2.3226,-1.1102,1.1164
0.37949,1.1378,0.83747,0.94168,0.94511,-1.2693
0.58437,-1.9064,2.6652,2.9336,-1.2024,-0.13909
0.43275,2.0892,1.9926,2.7032,0.0084567,-1.262
0.98961,-0.3111,-0.61664,2.7362,1.1909,-0.22035
0.54498,-1.1143,2.9922,0.83509,1.5035,0.41042
0.073816,-0.63616,1.6339,-1.9389,0.2396,0.83179
0.56219,1.3892,-0.56695,-0.43942,-0.62385,0.84922
0.94998,0.238,0.95776,2.3638,-1.6647,2.0064
0.39078,2.4861,1.7456,-1.1642,0.59569,2.0862
0.9796,-0.58143,0.25118,2.3219,0.77969,0.5303
0.99468,0.79017,-1.7945,1.3038,2.0436,0.5155
0.17602,-0.51072,2.7785,-1.4539,1.0417,1.5306
0.97962,2.7252,0.41553,2.8689,0.53635,0.68217
0.96854,1.7815,-1.584,-0.97819,0.71046,2.533
0.99638,0.8803,-1.7339,0.71386,0.26848,2.7454
0.063157,0.17999,1.1544,-1.9046,-0.64359,0.99339
0.99142,2.0505,-0.47567,0.8936,2.1459,1.6322
0.26715,1.1091,1.7011,0.17897,0.36419,0.13641
0.038243,-0.1915,0.81466,-1.0411,1.2178,-1.9565
0.97291,-1.7071,1.5623,2.6525,0.98355,0.65481
0.26835,1.7438,1.2283,2.0383,-1.3203,-0.92617
0.43273,2.9952,-0.46574,1.3372,-0.75693,-1.0835
0.82216,0.92141,0.7179,-0.49506,-0.35586,2.7677
0.045239,-0.97735,1.9875,-1.7154,-1.7256,1.7222
0.043025,1.8329,1.3904,-1.6491,1.6028,-0.77299
0.18397,2.9698,2.8695,1.3598,1.9571,-1.4695
0.9959,-0.37691,1.3012,0.72599,2.8912,2.9961
0.77939,1.703,-0.76724,0.42502,-1.5041,1.3188
0.8886,1.7566,0.25401,0.82143,1.4955,0.34779
0.47656,1.6761,-0.74029,2.044,-1.3209,-1.6629
0.70473,1.3725,1.8025,1.9775,-0.42196,0.54657
0.14478,2.9514,0.61106,-1.439,0.064446,0.76441
0.47219,0.19951,-1.4569,0.50533,-1.8714,-0.43551
0.056088,1.52,1.4315,-1.6512,1.0952,-0.18818
0.97568,2.3464,1.3128,2.3346,0.50443,1.7462
0.95141,-1.6791,2.5287,2.3939,-0.27607,2.0085
0.91001,-1.0686,0.44903,2.4559,-1.961,1.0035
0.87786,-1.9722,0.3167,1.185,1.4397,-0.51988
0.8441,2.3256,1.3171,1.5042,-0.24987,1.3869
0.44694,0.80235,2.6875,-0.012098,2.9104,0.0010263
0.9951,-1.5528,-0.36567,1.9,2.0828,0.73269
0.92237,0.12028,-1.8839,-0.60486,0.18284,1.2293
0.33454,-1.7451,1.8654,-1.3661,0.86325,1.4447
0.99967,-0.99311,-1.5757,2.2994,2.8566,1.2785
0.98431,-1.2781,0.67824,2.9477,2.6753,-0.95339
0.96911,0.30295,1.9918,1.2713,0.69038,2.7728
0.36388,2.0061,0.73762,-1.7498,2.589,0.39178
0.94159,-1.4416,2.0141,2.142,1.806,0.30765
0.99806,-0.082284,-0.42211,2.5984,2.8934,0.40579
0.027698,2.2155,-0.017501,-1.5714,0.095939,-1.2511
0.5846,0.1681,0.35331,2.6312,-1.0764,-1.4188
0.99868,2.9563,-0.67986,2.4393,2.4365,1.4178
0.90814,-0.18312,1.8867,-0.78667,2.8681,2.2776
0.40862,1.8552,0.47045,-0.00090682,2.2695,-1.2767
0.016098,1.3435,1.1346,-1.4787,-1.7594,0.21605
0.51495,-1.2988,0.56121,2.7816,-0.98779,-1.9128
0.04069,-1.5168,2.2224,-1.1256,2.1526,-1.5423
0.44091,2.8703,2.005,0.54587,-0.38317,1.4008
0.99289,-1.2583,0.47836,0.11462,2.4413,2.713
0.2119,-0.21928,2.3357,1.1721,-1.3397,0.31926
0.99755,-1.1491,0.48555,0.73411,2.7692,2.7937
0.011189,1.8671,2.809,-1.3545,-0.84471,0.49339
0.9302,1.768,-1.6358,0.47591,-1.7301,1.9179
0.95898,-0.99584,-0.11287,0.50181,0.96888,1.3411
0.69177,2.4328,0.95461,0.13762,2.5282,-0.12501
0.85666,0.20035,-0.92074,1.0187,2.1442,-1.661
0.58948,0.1936,1.3822,-1.562,2.6231,1.2352
0.099299,1.4193,1.3355,-0.92296,0.054753,0.21694
0.085328,-1.4418,1.7745,-0.18824,0.81206,-1.2494
0.024986,0.7691,1.9062,-0.8491,1.3086,-1.6378
0.14507,2.8504,1.0792,-1.2988,-1.2089,1.8413
0.62054,1.0163,2.0495,1.5895,2.3127,-1.1111
0.19302,1.2697,-0.54958,-0.57987,0.035817,-0.92359
0.98197,1.343,-0.69899,0.83681,2.0097,0.86587
0.54676,0.17057,-1.6988,-1.4927,-1.084,1.1823
0.95477,0.54999,1.6096,2.7295,2.9386,-0.90174
0.8571,-0.8501,0.23028,-0.17572,2.2997,0.23287
0.99742,0.75692,-1.3806,1.1753,2.1192,1.5459
0.43063,0.95141,1.5426,2.8296,0.028029,-1.9088
0.077777,2.0647,2.9096,0.67159,-1.6568,0.78736
0.26823,2.0796,0.19586,-1.8368,1.0536,0.74166
0.69821,-0.92512,-1.1416,-0.32993,2.9549,-1.9513
0.51382,1.5103,-1.9602,-1.5805,0.18319,0.26136
0.76739,2.4012,-0.61401,1.9402,-1.2071,-0.31946
0.8213,-0.67388,0.23597,0.014358,2.4342,-0.26283
0.25337,2.2115,-1.7984,-1.3485,-1.1815,0.18126
0.80403,2.0252,-1.7147,1.5431,-1.9913,-0.071879
0.99817,-0.17089,-1.7806,1.3077,2.3218,1.1377
0.87221,1.6602,1.2768,-0.60618,2.8702,1.5345
0.91759,0.84431,-1.8428,0.46758,1.6079,-0.80075
0.95352,-0.41515,2.3062,1.7094,1.6033,1.4667
0.68662,-0.36664,-1.0195,0.3459,0.74971,-1.0246
0.99083,-0.013974,-0.84504,2.4363,1.0101,0.18909
0.83644,-1.4936,-1.5317,-0.20351,-1.4697,1.2716
