0.9898,2.0971,-1.5659,1.472,2.7405,-0.3658
0.58279,0.65945,0.14699,-0.71608,-1.6949,2.4017
0.39487,-0.98962,-0.71359,-1.9512,0.92321,0.35551
0.6847,0.26947,-0.51222,0.66142,-0.57446,0.019847
0.39284,0.13955,0.12429,-0.60304,2.1387,-1.1038
0.99855,2.8303,-1.404,2.7312,-1.0451,2.8446
0.93481,1.1003,0.47533,2.5322,0.21265,0.037279
0.71257,1.4769,1.532,-0.036577,-0.032942,2.2224
0.75383,1.6008,-0.78213,-1.8757,2.1329,1.0766
0.71567,-0.26552,1.9254,1.3572,1.3844,-0.11694
0.99741,0.58495,-1.6296,2.1859,-0.96198,2.3859
0.99463,0.78347,-0.030583,2.8575,-0.40948,1.9243
0.30995,-1.2175,-1.983,-1.7153,-1.3309,0.32477
0.98808,0.81028,-0.89662,0.25162,1.3573,2.0699
0.99791,1.474,-1.9935,0.91235,0.85496,2.4922
0.8688,0.13228,-1.0541,1.4332,-1.1512,0.14619
0.7952,2.1814,-1.2876,1.5972,-1.2617,-0.32835
0.96313,1.6569,-0.65962,1.2502,0.3804,0.98324
0.99962,-0.19984,-1.1255,1.6346,2.5405,2.51
0.96406,0.27106,-1.3068,-0.13076,0.76088,1.5103
0.20512,-0.068051,0.99443,0.90791,-1.8353,-0.11272
0.025704,1.8778,2.5053,-1.4194,-1.7307,1.6748
0.52306,1.6714,2.6969,-1.7117,2.0253,2.7705
